increment,branch,stress_component,order,directions,direction_pattern,step_factor,step,fd_value,fd_value_normalized,invariant_across_stencil,oti_derivative,reference_classification,nominal_branch,node_branches,branch_consistent,min_branch_margin,min_branch_margin_unavailable_reason,admissible,rejection_reason
3,inelastic,2,3,1|1|2,mixed,1.0,4e-05,-3249984612.338291,-0.013541602551409546,False,-3249984612.810498,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
3,inelastic,2,3,1|1|2,mixed,0.5,2e-05,-3249984618.5347757,-0.013541602577228232,False,-3249984612.810498,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
3,inelastic,2,3,1|1|2,mixed,0.25,1e-05,-3249984814.4036255,-0.013541603393348442,False,-3249984612.810498,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
3,inelastic,2,3,1|1|2,mixed,0.125,5e-06,-3249984626.1321487,-0.013541602608883953,False,-3249984612.810498,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
3,inelastic,2,3,1|1|2,mixed,0.0625,2.5e-06,-3249986920.0737305,-0.013541612166973879,False,-3249984612.810498,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
3,inelastic,3,3,1|1|2,mixed,16.0,0.00064,2036196732.9960113,0.008484153054150047,False,2337963910.0661135,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
3,inelastic,3,3,1|1|2,mixed,8.0,0.00032,2338306641.757985,0.009742944340658272,False,2337963910.0661135,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
3,inelastic,3,3,1|1|2,mixed,4.0,0.00016,2337963178.276888,0.009741513242820366,False,2337963910.0661135,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
3,inelastic,3,3,1|1|2,mixed,2.0,8e-05,2337963907.0021996,0.009741516279175832,False,2337963910.0661135,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
3,inelastic,3,3,1|1|2,mixed,1.0,4e-05,2337963909.492733,0.009741516289553056,False,2337963910.0661135,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
3,inelastic,3,3,1|1|2,mixed,0.5,2e-05,2337963910.0876465,0.009741516292031861,False,2337963910.0661135,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
3,inelastic,3,3,1|1|2,mixed,0.25,1e-05,2337963881.2336426,0.009741516171806845,False,2337963910.0661135,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
3,inelastic,3,3,1|1|2,mixed,0.125,5e-06,2337964578.0595703,0.00974151907524821,False,2337963910.0661135,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
3,inelastic,3,3,1|1|2,mixed,0.0625,2.5e-06,2337962488.921875,0.009741510370507812,False,2337963910.0661135,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
3,inelastic,4,3,1|1|2,mixed,16.0,0.00064,810602726.1714846,0.003377511359047853,False,1136939138.6583006,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
3,inelastic,4,3,1|1|2,mixed,8.0,0.00032,1137303408.7212772,0.004738764203005322,False,1136939138.6583006,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
3,inelastic,4,3,1|1|2,mixed,4.0,0.00016,1136939234.6839452,0.004737246811183106,False,1136939138.6583006,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
3,inelastic,4,3,1|1|2,mixed,2.0,8e-05,1136939139.0380497,0.004737246412658541,False,1136939138.6583006,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
3,inelastic,4,3,1|1|2,mixed,1.0,4e-05,1136939138.592853,0.004737246410803555,False,1136939138.6583006,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
3,inelastic,4,3,1|1|2,mixed,0.5,2e-05,1136939138.7535048,0.004737246411472937,False,1136939138.6583006,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
3,inelastic,4,3,1|1|2,mixed,0.25,1e-05,1136939144.1045685,0.004737246433769036,False,1136939138.6583006,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
3,inelastic,4,3,1|1|2,mixed,0.125,5e-06,1136939221.2529297,0.00473724675522054,False,1136939138.6583006,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
3,inelastic,4,3,1|1|2,mixed,0.0625,2.5e-06,1136939061.9697266,0.004737246091540527,False,1136939138.6583006,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
3,inelastic,1,4,1|1|2|2,mixed,16.0,0.00064,-4189297274800.5015,-0.01745540531166876,False,3643965486981.6616,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
3,inelastic,1,4,1|1|2|2,mixed,8.0,0.00032,3654425022474.0894,0.015226770926975376,False,3643965486981.6616,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
3,inelastic,1,4,1|1|2|2,mixed,4.0,0.00016,3643965353346.9404,0.01518318897227892,False,3643965486981.6616,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
3,inelastic,1,4,1|1|2|2,mixed,2.0,8e-05,3643965485608.4316,0.015183189523368468,False,3643965486981.6616,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
3,inelastic,1,4,1|1|2|2,mixed,1.0,4e-05,3643965515122.125,0.01518318964634219,False,3643965486981.6616,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
3,inelastic,1,4,1|1|2|2,mixed,0.5,2e-05,3643965163564.0,0.01518318818151667,False,3643965486981.6616,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
3,inelastic,1,4,1|1|2|2,mixed,0.25,1e-05,3643942670496.0,0.015183094460400002,False,3643965486981.6616,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
3,inelastic,1,4,1|1|2|2,mixed,0.125,5e-06,3644654020352.0,0.015186058418133336,False,3643965486981.6616,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
3,inelastic,1,4,1|1|2|2,mixed,0.0625,2.5e-06,3642636492800.0,0.015177652053333336,False,3643965486981.6616,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
3,inelastic,2,4,1|1|2|2,mixed,16.0,0.00064,7543185520792.305,0.031429939669967946,False,-794578357217.8827,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
3,inelastic,2,4,1|1|2|2,mixed,8.0,0.00032,-805422018191.1348,-0.0033559250757963953,False,-794578357217.8827,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
3,inelastic,2,4,1|1|2|2,mixed,4.0,0.00016,-794578197583.326,-0.0033107424899305256,False,-794578357217.8827,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
3,inelastic,2,4,1|1|2|2,mixed,2.0,8e-05,-794578346023.6667,-0.003310743108431945,False,-794578357217.8827,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
3,inelastic,2,4,1|1|2|2,mixed,1.0,4e-05,-794578217969.0923,-0.0033107425748712185,False,-794578357217.8827,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
3,inelastic,2,4,1|1|2|2,mixed,0.5,2e-05,-794579121315.2969,-0.0033107463388137377,False,-794578357217.8827,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
3,inelastic,2,4,1|1|2|2,mixed,0.25,1e-05,-794554517507.25,-0.0033106438229468754,False,-794578357217.8827,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
3,inelastic,2,4,1|1|2|2,mixed,0.125,5e-06,-793910678951.0,-0.0033079611622958338,False,-794578357217.8827,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
3,inelastic,2,4,1|1|2|2,mixed,0.0625,2.5e-06,-807626306400.0,-0.0033651096100000004,False,-794578357217.8827,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
3,inelastic,3,4,1|1|2|2,mixed,16.0,0.00064,-3353888245994.9546,-0.013974534358312312,False,-2849387129763.776,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
3,inelastic,3,4,1|1|2|2,mixed,8.0,0.00032,-2849003004311.0703,-0.011870845851296129,False,-2849387129763.776,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
3,inelastic,3,4,1|1|2|2,mixed,4.0,0.00016,-2849387155151.0166,-0.011872446479795904,False,-2849387129763.776,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
3,inelastic,3,4,1|1|2|2,mixed,2.0,8e-05,-2849387126050.158,-0.011872446358542328,False,-2849387129763.776,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
3,inelastic,3,4,1|1|2|2,mixed,1.0,4e-05,-2849387139316.703,-0.011872446413819598,False,-2849387129763.776,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
3,inelastic,3,4,1|1|2|2,mixed,0.5,2e-05,-2849388124184.0,-0.011872450517433335,False,-2849387129763.776,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
3,inelastic,3,4,1|1|2|2,mixed,0.25,1e-05,-2849401958736.0,-0.011872508161400003,False,-2849387129763.776,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
